,RunTime,rad,value,ID,coefficients..Intercept.,coefficients.x1,R.squared,std.error..Intercept.,std.error.x1,Date
1,72.54899745,0,174.9439755,11,212.4170385,-0.51730813,0.989196259,0.382765566,0.005461125,10/30/19
2,14.84912025,180,142.1386018,11,133.3368443,0.59527044,0.992037088,0.067116216,0.005387326,10/30/19
3,20.89942568,272,146.843055,11,130.2203776,0.797612137,0.997416656,0.075779343,0.00410045,10/30/19
4,26.9992282,351,152.1277785,11,128.9394966,0.856202007,0.996995719,0.116636549,0.004747739,10/30/19
5,32.09957392,430,156.4444372,11,128.8695421,0.859027389,0.997206096,0.136229071,0.004593115,10/30/19
6,37.24947485,482,161.024683,11,128.2129734,0.881099589,0.99640256,0.186133017,0.005347999,10/30/19
7,42.99943064,541,166.1940872,11,127.9757953,0.88766002,0.996524197,0.214737658,0.005295625,10/30/19
8,51.24936887,609,173.4948076,11,127.0522349,0.90574947,0.996328913,0.271001561,0.00555381,10/30/19
9,58.04953945,726,179.0321957,11,128.1422122,0.878596758,0.996371825,0.297531474,0.005355622,10/30/19
10,72.49952317,0,181.4408599,12,222.0434391,-0.562669302,0.977127042,0.609069331,0.008696126,10/30/19
11,14.84912025,180,158.3822063,12,150.692084,0.522376646,0.985521574,0.07968058,0.006395851,10/30/19
12,19.79963105,272,159.9420501,12,154.7640169,0.25417665,0.926970095,0.125284646,0.007206761,10/30/19
13,25.89961074,351,163.5526188,12,149.7931948,0.522889054,0.967550785,0.227013384,0.009673012,10/30/19
14,31.94891844,430,166.9192917,12,148.1328078,0.590241388,0.986983994,0.202052216,0.006847002,10/30/19
15,37.34955844,482,170.0887328,12,148.4002339,0.580120181,0.976541787,0.317018135,0.009082533,10/30/19
16,43.74955341,541,174.6403929,12,143.683156,0.706185139,0.987598632,0.330137703,0.007993741,10/30/19
17,52.44933171,609,180.2649219,12,137.924376,0.809181579,0.982980416,0.537727824,0.010755609,10/30/19
18,58.04953945,726,183.3192411,12,145.4984723,0.650446241,0.974194463,0.594093752,0.010693798,10/30/19
19,91.67337817,0,184.883339,19,264.410976,-0.866825371,0.989985261,0.785343444,0.00880692,10/30/19
20,28.87316788,180,144.310947,19,124.1086576,0.704235775,0.988982963,0.198504705,0.007508325,10/30/19
21,35.62324174,272,150.9325971,19,114.7367471,1.012820835,0.993490938,0.27477135,0.008281268,10/30/19
22,40.87355676,351,156.6025648,19,110.5417127,1.126610008,0.996593613,0.255663858,0.006653475,10/30/19
23,48.22314577,430,165.039528,19,111.8531206,1.103785987,0.994688522,0.372930462,0.008147718,10/30/19
24,55.07311635,482,172.4157424,19,114.5379667,1.04726679,0.990913287,0.533049201,0.010130477,10/30/19
25,61.37365955,541,178.5297712,19,114.2195209,1.048176683,0.991590769,0.574469781,0.009750645,10/30/19
26,68.7234027,609,186.3698299,19,112.4704606,1.074899973,0.993170476,0.59664709,0.009004059,10/30/19
27,74.07302055,726,192.0416461,19,116.3629338,1.020287639,0.991681605,0.675982565,0.009439375,10/30/19
28,85.87357677,0,186.1341928,20,261.0775195,-0.873368488,0.985374673,0.896518815,0.010748221,10/30/19
29,28.87316788,180,145.881491,20,119.3718183,0.917606254,0.982410841,0.327904259,0.012402787,10/30/19
30,35.42347577,272,152.1731855,20,117.0486737,0.992226482,0.992332538,0.290567124,0.008810387,10/30/19
31,40.57344104,351,155.9538436,20,120.5281838,0.895042004,0.982667799,0.457797224,0.012007535,10/30/19
32,49.32290451,430,168.1880922,20,113.7616364,1.099049739,0.993022335,0.436194969,0.00930636,10/30/19
33,55.07311635,482,174.0982848,20,118.6830436,1.005118023,0.994127474,0.410613172,0.007803608,10/30/19
34,61.37365955,541,180.5335891,20,116.0129272,1.052258707,0.992957842,0.527388688,0.008951524,10/30/19
35,67.07402905,609,184.5079389,20,139.2516412,0.672615474,0.946321776,1.045596347,0.016182047,10/30/19
36,73.97348167,726,190.3432344,20,139.2360547,0.687260573,0.939277343,1.262328423,0.017651713,10/30/19
37,78.94464163,0,160.8559526,201,180.8963217,-0.248392658,0.726449651,1.177635673,0.015397194,10/30/19
38,14.6953141,180,123.2529801,201,117.2026611,0.407787502,0.992363555,0.044464605,0.003613525,10/30/19
39,20.04545432,272,126.0673951,201,115.5573406,0.525502608,0.994330045,0.070667911,0.004008541,10/30/19
40,25.49504213,351,129.6265608,201,112.5061359,0.670074837,0.99496738,0.111035809,0.004813965,10/30/19
41,32.64483653,430,134.2863003,201,112.8792762,0.665990682,0.942987096,0.499645311,0.016542031,10/30/19
42,43.39476494,482,142.9289926,201,96.61856456,1.078450014,0.980695366,0.625831758,0.015284481,10/30/19
43,49.59501772,541,147.7852515,201,94.5629093,1.073749412,0.977553693,0.774822226,0.016435845,10/30/19
44,57.544798,609,149.9426874,201,116.746429,0.571772126,0.943311811,0.779998446,0.01415887,10/30/19
45,67.39529434,726,162.5691634,201,28.09307965,2.009488482,0.983487313,1.707984023,0.026302497,10/30/19
46,78.94464163,0,154.9215336,202,186.7704676,-0.404119665,0.985387238,0.380214782,0.004971182,10/30/19
47,15.54475355,180,130.2497382,202,122.9187023,0.468444432,0.995922889,0.039812514,0.003027669,10/30/19
48,20.04545432,272,132.4472207,202,122.4145384,0.498203425,0.994001441,0.068922259,0.003909522,10/30/19
49,25.79487112,351,135.9036845,202,119.8759687,0.6209732,0.997474464,0.073747535,0.003156354,10/30/19
50,35.6949024,430,141.9381985,202,119.2101427,0.638155901,0.997606634,0.104990446,0.003157466,10/30/19
51,43.59532002,482,146.5333529,202,121.4172067,0.575571161,0.996013932,0.151337789,0.003678118,10/30/19
52,49.2953452,541,149.6945053,202,122.6695249,0.546944791,0.994586251,0.190940072,0.004076226,10/30/19
53,55.34532988,609,152.9758532,202,123.015902,0.54074343,0.995111519,0.202489062,0.003828506,10/30/19
54,65.49562314,726,157.910152,202,129.3493817,0.436381097,0.98984446,0.281458492,0.004464995,10/30/19
55,78.94464163,0,155.1484557,203,186.7121296,-0.402625266,0.940836224,0.780060476,0.010199031,10/30/19
56,14.24538133,180,130.6821137,203,125.7792402,0.340093903,0.952694501,0.090779163,0.007655345,10/30/19
57,20.04545432,272,133.1816191,203,124.0323327,0.459679009,0.977697048,0.123639303,0.007013272,10/30/19
58,25.49504213,351,135.6337878,203,123.658796,0.470941041,0.985216941,0.13440947,0.005827331,10/30/19
59,36.34481527,430,141.2654655,203,118.5567921,0.620587394,0.96822498,0.384995659,0.011356505,10/30/19
60,41.29468158,482,143.3710011,203,125.2853687,0.439754881,0.953025322,0.383119512,0.00986228,10/30/19
61,49.59501772,541,147.2373096,203,123.8543895,0.471848951,0.852637576,0.934138201,0.01981532,10/30/19
62,59.79535687,609,152.5193938,203,122.6572797,0.493433395,0.927640518,1.170123409,0.02040734,10/30/19
63,64.99501758,726,154.9586933,203,115.0695028,0.617923729,0.93880465,0.996618908,0.015936518,10/30/19
64,78.94464163,0,217.2101818,204,280.4492126,-0.799862156,0.963806068,1.197552402,0.015657599,10/30/19
65,13.04477216,180,137.0860155,204,125.5491543,0.879833452,0.986024347,0.112881567,0.010581072,10/30/19
66,20.04545432,272,144.6257552,204,122.286059,1.113853265,0.99176923,0.180703162,0.010250142,10/30/19
67,26.99516179,351,153.9926757,204,115.5880714,1.429455007,0.993284817,0.291623739,0.011872699,10/30/19
68,33.59536356,430,164.2479897,204,112.1660532,1.550204713,0.994400449,0.366082863,0.011750922,10/30/19
69,42.94476966,482,178.3774555,204,108.9529872,1.62168722,0.993045639,0.555147976,0.013708757,10/30/19
70,49.14548272,541,188.1171785,204,110.9873309,1.56963605,0.99341948,0.602554387,0.012904753,10/30/19
71,55.04486746,609,197.4468383,204,115.7748985,1.482189578,0.991799355,0.71598771,0.013614535,10/30/19
72,67.59514405,726,217.4106189,204,108.9801174,1.59708623,0.989201684,1.097925846,0.01685586,10/30/19
73,78.39508166,0,151.3340257,209,189.3807822,-0.484383763,0.957229293,0.785375424,0.010342887,10/30/19
74,13.54489703,180,109.5208361,209,101.7096695,0.578856813,0.992234886,0.05774787,0.005172789,10/30/19
75,20.04545432,272,113.5785139,209,101.1260643,0.617567646,0.986087538,0.130632621,0.007409958,10/30/19
76,25.09471856,351,117.7926909,209,97.63567245,0.80178384,0.995535289,0.122939164,0.005423911,10/30/19
77,34.14482488,430,125.9395448,209,94.03217239,0.934777169,0.996804473,0.169496543,0.005346398,10/30/19
78,43.99494738,482,135.2535675,209,91.60218749,0.99250934,0.99553975,0.278800067,0.006710763,10/30/19
79,49.04528499,541,139.8700015,209,95.53036518,0.903382368,0.995354494,0.290470486,0.006234278,10/30/19
80,55.64528124,609,145.7854999,209,94.40318848,0.9249511,0.993155454,0.412569648,0.007756565,10/30/19
81,67.99475415,726,153.1972167,209,116.5997419,0.534529713,0.922310265,1.027028219,0.015671195,10/30/19
82,78.94464163,0,274.2408586,210,387.2097531,-1.422826113,0.972705701,1.841422256,0.024075983,10/30/19
83,12.59547389,180,153.3273339,210,137.3672077,1.266153005,0.993472635,0.105980193,0.010367263,10/30/19
84,20.04545432,272,165.0740439,210,130.4476899,1.721700718,0.992416949,0.268012727,0.015202658,10/30/19
85,24.9950148,351,174.1913884,210,127.5201461,1.879899754,0.989981501,0.431092919,0.019103346,10/30/19
86,32.94480119,430,190.5418303,210,117.1109432,2.225431425,0.9953864,0.466859083,0.015304717,10/30/19
87,44.04470816,482,217.1160738,210,72.19725415,3.254092668,0.950250552,3.128491283,0.075212833,10/30/19
88,48.99543627,541,230.9144018,210,76.05376341,3.193101634,0.970048891,2.637904284,0.056677325,10/30/19
89,58.4456353,609,240.4731084,210,138.723409,1.75793709,0.906276733,3.1973065,0.057106243,10/30/19
90,67.99475415,726,278.1068191,210,92.45116325,2.74381175,0.940779614,4.557358622,0.069539721,10/30/19
91,72.59909423,0,101.6161898,211,119.639385,-0.247791149,0.963850267,0.340001552,0.00484753,10/30/19
92,14.84912025,180,106.4086592,211,108.1792323,-0.127252678,0.869090952,0.062152739,0.004988915,10/30/19
93,19.84945503,272,105.7034837,211,107.8561817,-0.104711343,0.805225206,0.090696226,0.005202216,10/30/19
94,26.54927367,351,105.3877968,211,107.1880063,-0.065968748,0.635121546,0.121815868,0.005050925,10/30/19
95,32.14973462,430,105.0912081,211,107.0074509,-0.057641673,0.624487228,0.134142811,0.00451517,10/30/19
96,37.14947994,482,104.8509824,211,107.1134636,-0.059947181,0.564875569,0.184446155,0.005314789,10/30/19
97,42.34884839,541,104.7008311,211,106.4246979,-0.042835084,0.411303317,0.206551653,0.005176679,10/30/19
98,53.1996627,609,104.2301144,211,107.0245409,-0.051657354,0.520021772,0.254396217,0.005013247,10/30/19
99,58.04953945,726,104.1355515,211,105.475961,-0.023968439,0.141607872,0.331168376,0.005961093,10/30/19
100,72.19943171,0,160.1749675,212,198.1780074,-0.525775332,0.985878837,0.443289766,0.006356391,10/30/19
101,14.79959295,180,120.8288494,212,112.807589,0.474120283,0.862645427,0.237137688,0.019110889,10/30/19
102,20.14918903,272,124.8753624,212,110.4243128,0.712140978,0.983593818,0.164753445,0.009290708,10/30/19
103,25.89961074,351,131.7144452,212,104.1976736,1.045423381,0.98352879,0.320728922,0.013666219,10/30/19
104,32.09957392,430,138.0021718,212,105.0460519,1.022356119,0.985171015,0.375795499,0.012670363,10/30/19
105,37.09941747,482,139.4784422,212,144.9414178,-0.231004277,0.385870144,2.457112493,0.070903404,10/30/19
106,44.19918978,541,153.459571,212,110.6080126,0.970082845,0.989451868,0.422410841,0.010117803,10/30/19
107,50.89889543,609,160.1444122,212,121.602728,0.757641037,0.990832947,0.356632552,0.00736148,10/30/19
108,58.04953945,726,159.2351864,212,146.4076014,0.173485305,0.012532052,8.642175027,0.155560765,10/30/19
109,90.78385128,0,146.6429561,217,207.7659909,-0.674319657,0.990964069,0.574476326,0.006504446,10/30/19
110,31.88391867,180,109.8402738,217,92.28867061,0.550567055,0.959395232,0.336888366,0.011441604,10/30/19
111,37.93364666,272,114.0098545,217,88.12979771,0.677746316,0.985898001,0.290576789,0.008188012,10/30/19
112,46.68395688,351,120.790226,217,78.009093,0.918314183,0.986759432,0.475297197,0.010745482,10/30/19
113,56.63403684,430,129.1009402,217,87.09419408,0.742631757,0.992535653,0.352456867,0.00650554,10/30/19
114,62.833496,482,133.8396664,217,83.35816419,0.798904591,0.906148621,1.568075031,0.025971826,10/30/19
115,67.78351984,541,139.2841104,217,62.92145898,1.132088005,0.976241,1.165413096,0.017840323,10/30/19
116,73.88361803,609,144.002414,217,90.04684084,0.72015648,0.74860012,3.011003738,0.042157167,10/30/19
117,78.78355445,726,149.0457533,217,70.81210978,0.993502975,0.980114285,1.091038899,0.014295139,10/30/19
118,96.03356053,0,178.1913091,218,267.1002931,-0.926356085,0.989515927,0.901269057,0.009632046,10/30/19
119,30.38361702,180,82.27449288,218,64.37747244,0.582855497,0.984597797,0.205792894,0.007363933,10/30/19
120,39.9338589,272,95.56755946,218,29.59047783,1.65113801,0.997034909,0.340964525,0.009095659,10/30/19
121,48.73360204,351,112.7662095,218,12.7623755,2.053486191,0.998868605,0.323099681,0.006981225,10/30/19
122,56.33382482,430,129.0978633,218,9.209738955,2.128776642,0.998298057,0.478378319,0.008878907,10/30/19
123,61.63365532,482,140.8451147,218,2.122278961,2.25574838,0.998582923,0.507961016,0.008583852,10/30/19
124,67.88411126,541,154.5732153,218,7.747383169,2.163379883,0.998079425,0.62718295,0.00958634,10/30/19
125,73.78400496,609,167.5632415,218,5.441567917,2.196525806,0.998062284,0.697302138,0.009776637,10/30/19
126,78.78355445,726,177.9373722,218,10.83712983,2.124290538,0.99673877,0.936812695,0.012274418,10/30/19
127,96.38363163,0,116.0967699,219,134.6281804,-0.192111316,0.974368752,0.295610762,0.003147481,10/30/19
128,31.88391867,180,98.16832575,219,91.17365891,0.217568543,0.97349542,0.106776496,0.003626407,10/30/19
129,39.43389167,272,100.7060525,219,86.44374801,0.361025774,0.993879734,0.105850066,0.002861827,10/30/19
130,44.88358321,351,102.8400384,219,85.17463622,0.394355985,0.994592379,0.12464149,0.002937352,10/30/19
131,55.5840057,430,107.1357305,219,81.78936219,0.457276377,0.992297873,0.21621025,0.004069584,10/30/19
132,61.88397069,482,109.8125127,219,84.56544522,0.407815454,0.990111596,0.244652763,0.004116913,10/30/19
133,67.83408785,541,112.5641898,219,83.15957356,0.432384552,0.989606396,0.292629705,0.004476195,10/30/19
134,72.93363374,609,114.4980994,219,87.42157802,0.370528324,0.986368604,0.310087892,0.004400063,10/30/19
135,78.78355445,726,117.2673856,219,83.16993984,0.432804076,0.993581491,0.268191797,0.003513934,10/30/19
136,93.58415888,0,181.8011914,220,257.371701,-0.807930355,0.991903771,0.671865189,0.007373395,10/30/19
137,30.28408754,180,120.4621314,220,97.93690229,0.736969686,0.995722149,0.135877076,0.004879556,10/30/19
138,38.38388627,272,130.4931572,220,77.73303356,1.373373234,0.998918335,0.164061702,0.00456517,10/30/19
139,48.28365281,351,144.9270759,220,73.454568,1.478786292,0.997842497,0.318346894,0.006946037,10/30/19
140,54.5336271,430,155.0386038,220,67.99143045,1.59663035,0.998115082,0.365012457,0.007008858,10/30/19
141,61.63365532,482,164.6141289,220,72.52058552,1.502962277,0.995490371,0.604693218,0.010218495,10/30/19
142,67.88411126,541,172.7882354,220,73.81355963,1.459059999,0.993574517,0.775450731,0.011852577,10/30/19
143,73.88361803,609,179.8878742,220,92.33859976,1.186531438,0.977526612,1.298004103,0.0181734,10/30/19
144,78.78355445,726,184.6103038,220,102.5627759,1.045969435,0.977138137,1.233490008,0.016161579,10/30/19
145,92.78362809,0,160.9993367,221,254.7084705,-1.006276966,0.988130141,1.006249169,0.011140898,10/30/19
146,31.88391867,180,85.69478209,221,53.78051086,0.9945726,0.987542482,0.332246496,0.011283954,10/30/19
147,38.88365399,272,95.85443952,221,36.64061679,1.5228619,0.996856199,0.314778497,0.008638907,10/30/19
148,46.68395688,351,109.3700289,221,26.25449201,1.780781254,0.998236303,0.334450722,0.007561236,10/30/19
149,55.83348218,430,125.8313982,221,23.90898686,1.825888725,0.997837434,0.458332154,0.008586498,10/30/19
150,62.1841547,482,137.3388087,221,23.92096544,1.82624967,0.99657451,0.645979017,0.010815674,10/30/19
151,67.98341884,541,148.0002639,221,23.73625375,1.828712814,0.995686155,0.796724295,0.012159158,10/30/19
152,72.93363374,609,156.8916118,221,25.36575061,1.803493208,0.997120416,0.689951312,0.009790222,10/30/19
153,78.78355445,726,166.8533547,221,29.69637318,1.743348937,0.995159319,0.937411,0.012282257,10/30/19
154,94.13400147,0,127.1938202,222,183.2587379,-0.59552467,0.991946329,0.49689818,0.005420503,10/30/19
155,31.73400089,180,84.27084518,222,68.87075163,0.479877012,0.987677546,0.158614039,0.005414495,10/30/19
156,39.78349541,272,90.62561394,222,56.55780162,0.854782368,0.99795417,0.145967763,0.003909507,10/30/19
157,47.53396988,351,98.24909915,222,48.73045517,1.041320935,0.998344657,0.193097536,0.004283268,10/30/19
158,56.08380728,430,106.9404345,222,47.18449974,1.067341816,0.997644242,0.280970586,0.005239237,10/30/19
159,62.23406846,482,113.5271122,222,46.86761195,1.069449096,0.997563161,0.319167329,0.005339373,10/30/19
160,67.98341884,541,119.5370132,222,46.91583426,1.068345098,0.99635043,0.427974492,0.006531506,10/30/19
161,73.58334721,609,125.646398,222,46.71029857,1.072446559,0.997587689,0.37889242,0.005327258,10/30/19
162,78.78355445,726,131.3276167,222,44.90614525,1.096882793,0.99714983,0.452120548,0.005923827,10/30/19
163,92.07354055,0,164.0650427,229,206.0819764,-0.458778298,0.954978861,0.90136351,0.010062391,10/30/19
164,28.87316788,180,141.8170545,229,133.3902051,0.283239865,0.90519167,0.244806011,0.009259645,10/30/19
165,34.97384416,272,143.4683375,229,131.1089663,0.354725454,0.880470431,0.429487405,0.013202604,10/30/19
166,40.57344104,351,146.5389294,229,126.1001459,0.495493237,0.844018818,0.820359127,0.021517149,10/30/19
167,45.82293387,430,153.7134439,229,119.1835168,0.726214996,0.943936618,1.524922338,0.035158815,10/30/19
168,55.62400489,482,156.9281836,229,129.0327138,0.500432146,0.979248341,0.391258351,0.007358887,10/30/19
169,61.77302572,541,161.1840499,229,114.8876038,0.750391708,0.991104688,0.425958505,0.00718118,10/30/19
170,66.97323871,609,165.1282823,229,104.5464955,0.908479921,0.943062936,1.454747434,0.022549115,10/30/19
171,74.87432054,726,167.2677386,229,124.3220553,0.574774185,0.961878824,0.836995561,0.011558652,10/30/19
172,93.1732932,0,238.2425496,230,433.9770022,-2.105838958,0.985383614,2.349530689,0.025907735,10/30/19
173,28.72355101,180,158.536503,230,138.3911779,0.699485367,0.964496431,0.356378636,0.013556616,10/30/19
174,33.82318364,272,163.3800989,230,135.8543915,0.793277145,0.957722216,0.528353501,0.016836361,10/30/19
175,40.77336591,351,173.5253132,230,106.4357551,1.647731562,0.99025513,0.632816478,0.016511552,10/30/19
176,48.72342527,430,189.9097568,230,95.31572028,1.939357142,0.996642037,0.526164014,0.011371378,10/30/19
177,55.07311635,482,204.3787,230,64.37145438,2.550007858,0.991301952,1.269620174,0.024128837,10/30/19
178,61.4231487,541,216.7703397,230,93.7165437,1.997534087,0.987470852,1.340237817,0.022728972,10/30/19
179,66.7742002,609,227.1060177,230,110.935963,1.74034181,0.976073006,1.770249856,0.027524817,10/30/19
